episod,score,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
116,15072.2646071,-6.31075404551,1.50411362589,0.0,5.26082579546,1.75123111224,0.0,-4.90637061648,4.76819097169,-14.0185582171,-10.2536653328,-28.2629133495,0.0,899.745849492,0.595354513545,815.687470554,776.575760395
117,17771.8795141,-5.81402526553,-1.96187140809,0.0,3.44379271838,2.11319565616,0.0,-3.56940429579,0.905990919625,-19.2850875973,-6.38671752175,-28.1008871058,0.0,895.952167553,4.59292076927,756.301957573,674.9442452
118,15433.7740705,-3.93209680252,1.28528242163,0.0,0.0715088013537,5.7413187253,0.0,-6.77143337383,1.48665358238,-15.8257522342,-7.46891085854,-26.0172241193,0.0,832.086793807,47.048762505,692.407067062,570.657664796
119,15102.2112633,-3.21378752874,2.44017414909,0.0,6.01767893265,6.17551969646,0.0,-8.52603972878,2.58145549875,-16.6663671424,-3.48620814383,-27.258577122,0.0,897.495286915,3.41039454447,731.259758306,736.70041583
120,14773.7446975,3.6669740938,1.88708304706,0.0,3.25665665106,2.43112367291,0.0,5.5951070584,2.82990590765,-14.496817832,-8.40162705666,-28.7244045127,0.0,900.32509576,0.259432641938,829.967804242,786.746931909
121,16444.3788949,-2.2217643055,-2.24390162481,0.0,4.85021856787,4.26371930917,0.0,2.57876878479,-2.56771570838,-18.2672833099,-0.345282700253,-27.9577478491,0.0,876.534549024,21.1839726081,632.627991743,675.498265455
122,15808.1840561,-2.78945660711,-4.15020907206,0.0,5.58681037876,5.81235052642,0.0,-3.52713202465,-4.019374765,-13.3132534746,-11.069839727,-23.1166772089,0.0,799.421219154,57.8102184106,649.725667446,545.454318305
123,16326.9593185,-1.03091557071,-3.61481483903,0.0,5.53550303872,5.01049674914,0.0,-2.10799115246,-5.70915955433,-18.0649969635,-3.39158972718,-27.3181939792,0.0,878.908263139,17.8730695001,645.655094084,702.40339305
124,15847.9757173,-0.230493086942,1.02801081469,0.0,0.00741273728642,3.68584603729,0.0,0.136823040129,0.771565762944,-15.2044203277,1.16191200208,-28.6247215196,0.0,895.658700506,5.12160023393,682.67860423,728.516678799
125,18870.2855614,-1.80416265273,4.24901040163,0.0,5.11730955841,4.41895433428,0.0,-4.76796654095,5.75897899836,-16.8459750584,2.35406262363,-28.4231139132,0.0,897.243652401,2.92498653254,697.441156138,752.484078078
126,13538.721829,-2.31336337367,0.178515400396,0.0,2.7230172579,0.674160490267,0.0,-4.87682573999,0.41286203278,-13.2231389326,3.69172373168,-25.0576578721,0.0,836.625572797,42.5407410913,587.618798931,636.54370485
127,45253.7999407,4.88672003072,18.7329687747,0.0,1.53253341977,3.3641801871,0.0,5.76076533953,9.66256627148,-22.5251894516,9.13137292064,-28.8394956849,0.0,900.118633748,0.214821361975,890.052240574,897.632441024
128,14196.8321469,-11.5556737949,7.00081218383,0.0,5.33836127626,6.07388776046,0.0,-7.38091260671,4.68488970632,-16.4222548671,10.4755607981,-28.8230582768,0.0,899.767564366,1.03804284441,788.190992467,843.297679837
129,12738.1245229,-22.0617497828,10.0548699196,0.0,2.68242665958,3.91235014855,0.0,-11.7691609687,6.41695844106,-14.7331312558,5.88559752292,-28.8324339074,0.0,899.886519395,-0.605109924943,877.10544197,868.266557395
130,13444.9393887,-18.1772937322,7.37128045074,0.0,2.23465944594,4.37332290856,0.0,-11.7541747632,6.65139663234,-14.7862635877,9.31630378137,-28.8088881681,0.0,899.144586269,0.346933408088,850.496668829,870.771859677
131,16154.4308268,-15.6258229726,1.6953586453,0.0,1.06366960876,3.79510309504,0.0,-10.8810054537,0.642325497177,-14.6699913453,13.93384793,-28.8209368645,0.0,899.559291031,-0.986991487203,718.262688256,825.498949538
132,14520.4328909,0.602356358366,1.9574185747,0.0,1.03588871885,0.798162197972,0.0,0.340125228615,-2.1987554194,-17.8614195272,14.9386187694,-28.4871183345,0.0,898.01104455,0.840614225525,683.371149267,814.122684585
133,13292.8010327,-4.49052361996,6.37776138346,0.0,4.04247753885,4.85242884244,0.0,-4.24303415081,2.15798035083,-14.5860334239,18.3633226254,-28.5980058115,0.0,893.74280738,4.75482413902,588.812229139,806.936611565
134,12461.5486393,-4.58960622748,6.6090196103,0.0,4.8487182642,3.1633570934,0.0,-2.26384556665,3.36237571361,-15.8302916716,19.7713664744,-28.6964212278,0.0,899.421156038,0.324093536376,610.132590673,873.644660434
135,12529.4726884,1.17111790625,3.59537604609,0.0,4.70788640552,4.2848370512,0.0,3.54492858603,-0.144155696842,-18.3061318174,17.654166085,-28.2309513156,0.0,896.679576642,2.10808366906,592.930915209,811.555768475
136,11966.7861648,-7.77622773574,6.22170831682,0.0,5.87079745601,3.96358222834,0.0,-4.99022807252,-2.16207288086,-13.4146000612,23.1522015201,-28.8034071393,0.0,899.882432851,0.661163832454,405.507017485,833.36874974
137,11267.7947971,-4.0664332286,3.06926011685,0.0,5.49387909456,6.08177432816,0.0,-3.20593925752,1.58010131779,-11.8269085067,22.8683108326,-28.5124814199,0.0,892.83303918,4.70364956577,352.471768032,806.580799298
138,10877.2528501,-2.08129924193,0.872139581105,0.0,3.9321763482,3.46417756673,0.0,0.204439322076,1.3204771768,-12.8421217039,21.9812089203,-27.8471762769,0.0,891.749665896,4.03486593267,407.645384408,823.474838248
139,11197.9762763,-4.70941532354,1.05618266077,0.0,3.83210219063,2.26998556563,0.0,-4.80829221369,-0.716578882937,-13.6934183057,23.1387308259,-28.0791455223,0.0,886.167076985,7.56707179007,369.580711564,798.599803796
140,10690.4812114,-3.56813640799,3.06068560562,0.0,5.26181324198,0.0490243401059,0.0,-4.84105400785,2.18572023576,-12.0532833262,23.7944251752,-28.2632984424,0.0,887.935874375,6.17194586881,298.559957604,810.43376523
141,10579.0711614,-2.7791118247,-0.393078879511,0.0,1.59782739027,4.65760282729,0.0,-2.59632432057,0.371177273781,-10.9400591343,23.2044728382,-28.3193652229,0.0,886.949444894,7.50338980605,326.548432979,781.905674953
142,10763.0233521,-3.71805791926,-1.73802890912,0.0,4.83371821877,0.939943918783,0.0,-2.76182082172,-2.93617835035,-11.0935470861,22.7926479914,-28.0844784999,0.0,884.434145596,7.78548068925,354.901119175,807.242994457
143,11010.4983281,-2.19596361528,-1.48136168328,0.0,3.56317481629,5.86212813098,0.0,-1.39412043612,-0.356935793096,-12.6990184397,22.4251031381,-27.4626472917,0.0,839.341581862,29.0371386482,359.082619146,711.907435669
144,10746.9314015,-7.15568125082,0.74691883702,0.0,1.79607120422,0.208315895911,0.0,-7.72973580524,3.89407755582,-12.4281892132,25.6306152442,-28.6037142193,0.0,897.72657335,0.577184807648,203.362927452,848.950948249
145,10922.2199615,-2.22761463307,1.13989095021,0.0,5.70629408373,5.95961884938,0.0,-3.45917487364,0.56610851048,-13.9499360221,24.6340687665,-27.9427909997,0.0,888.612544159,4.57403811197,270.430040833,836.50517192
146,10446.1438316,4.50533071952,-0.918398462702,0.0,3.40377002128,5.64621095428,0.0,7.09206724562,0.963612359274,-16.3880617643,22.2236593465,-28.3775877668,0.0,885.761632848,3.27586281673,558.243659479,830.508985551
147,10133.1942307,-6.06011297911,2.3615524336,0.0,3.85205126832,5.28247424761,0.0,-6.58451370949,4.24961031917,-13.4046367171,25.1509755051,-28.1864446962,0.0,873.614338382,9.1454760662,271.986525772,779.134445611
148,11173.1905408,0.771159304103,-0.299092999061,0.0,1.71700167467,5.07235651382,0.0,-0.373253354249,-0.621701616991,-15.8677477119,23.5289725197,-27.5334821557,0.0,890.815737358,3.46680424489,277.073819704,821.869457295
149,10233.3059354,2.48584768848,-0.139916377684,0.0,1.69328722452,4.5956284866,0.0,3.91943755843,-0.279606973156,-12.8026310531,26.4780467079,-28.550111172,0.0,899.448541639,0.353128536602,200.978274761,881.728768529
150,10276.3011397,-8.25342392919,0.664493384316,0.0,5.88290777311,4.013648078,0.0,-7.23222778182,0.419646973658,-16.2960357692,27.1228786833,-28.5304746835,0.0,893.284048174,1.60852880948,105.239934079,864.637448123
151,10778.8872561,-5.11705151225,4.59153074186,0.0,3.33082127836,6.10731773746,0.0,-4.21947113235,6.28511010242,-15.8516764492,26.6645880061,-28.2799409174,0.0,875.964040651,5.69000158081,188.695225093,817.672058263
152,10134.9754064,-4.04511478846,1.73063150511,0.0,2.83407779398,4.71925700531,0.0,-3.59947253314,4.87184148703,-12.6205920111,26.9594372826,-28.1589175979,0.0,872.547454697,5.18881486305,125.954872356,830.878602013
153,10503.8042823,-4.67937096575,-3.84695767786,0.0,6.08709364807,4.57493699715,0.0,-4.98137697495,-3.33202852102,-14.5047608171,21.0747279338,-25.3610007064,0.0,751.394179698,49.9666475593,366.069784818,633.377594761
154,10723.1090912,-6.07517560589,1.26542204126,0.0,3.58485836715,2.06190876999,0.0,-6.42561981848,-1.01505036001,-12.1144215849,27.3601955718,-28.4485381508,0.0,886.729575087,2.35882109736,117.358340355,850.776181387
155,10414.605287,-3.65474077497,0.677083684984,0.0,0.805244782085,4.63286808075,0.0,-3.39523068473,-1.18377673757,-12.9015679871,27.8152283335,-28.3372845778,0.0,896.503776261,1.04852084631,47.479067665,885.325496184
156,10568.8186713,-8.43281462462,-0.0553178486192,0.0,1.1918542796,0.27452781881,0.0,-8.81281902423,4.30972424201,-12.7710151272,28.2875327662,-28.7045910765,0.0,899.313290408,0.182480455625,16.1056663571,895.001489822
157,10631.4063173,-1.21732986577,0.346901725295,0.0,3.99277712023,0.603502473872,0.0,-2.07897710525,0.926904325218,-15.0630561047,25.9859500395,-26.9410457688,0.0,813.432731428,25.6853085239,201.391569324,787.268972922
158,10985.0075525,1.63693625996,-2.34732183636,0.0,2.32653237976,6.02444238026,0.0,-2.6696415247,-0.742030314966,-15.0893753455,24.59686664,-26.6803557286,0.0,894.613745557,1.49898555788,166.807567594,875.902649547
159,10600.0174334,0.656836226999,2.75431216204,0.0,3.8603743147,3.38586967736,0.0,0.807546712752,4.65926400668,-13.6940280231,27.8999100557,-28.3950765184,0.0,895.974524049,0.908234680961,111.029413799,886.742136635
160,10271.046711,-4.96975302178,3.46390747806,0.0,3.97183379621,4.25092522755,0.0,-3.48782634147,7.09783484775,-12.1176934282,28.067301778,-28.2019314073,0.0,871.380755516,1.1022570773,43.8714984926,865.480254026
161,10393.8289072,-6.90339709614,-0.158363016701,0.0,4.14040722651,2.19576692702,0.0,-4.28014601207,-0.1703956301,-8.69360299058,28.0832838584,-28.5273165783,0.0,892.542951543,0.0845496566166,40.1540444279,878.349112252
162,10507.3022341,4.15149463245,2.09633523842,0.0,3.93025086928,1.67074285954,0.0,3.09611496666,-0.668281833013,-10.8130040792,27.8490349964,-28.7274466519,0.0,896.692858895,0.916581599822,212.888222018,882.413276658
163,10060.3410399,-5.83858303316,2.12619561916,0.0,6.08383654861,0.812717611809,0.0,-5.25196963223,3.85813818809,-8.66629462972,28.6044217536,-28.6107356966,0.0,896.54349181,0.09590491183,7.62720774712,895.835768784
164,10667.8863888,-6.6263671396,-0.304736812165,0.0,1.15121561385,2.51128581237,0.0,-4.75062724626,0.502471302649,-16.2913620615,28.5378513718,-28.3785936526,0.0,898.922991006,-0.137621499966,3.4209817128,899.168403582
165,10755.0878172,-6.39294422233,-0.934555308248,0.0,1.09287066466,5.78920092805,0.0,-6.91108941167,0.252637732513,-11.8954237174,28.5886008504,-28.5985518428,0.0,897.895998078,0.280434852978,5.61065551634,897.112341016
166,10493.2046611,-9.13408595991,0.79832339921,0.0,5.0675289108,4.61275951198,0.0,-8.21593181464,1.58863300905,-16.6973375722,28.4874628078,-28.5919976722,0.0,895.447628915,0.907326140922,8.57507317116,892.957656285
167,10099.0052557,-5.91827783194,-0.760675515569,0.0,1.16872470859,5.89297760074,0.0,-5.92489754766,0.710486189066,-11.551056875,28.621510845,-28.4221851038,0.0,896.468262694,-0.50176752463,3.9435092912,898.16304585
168,10527.2919083,-5.91072066029,-0.595760666115,0.0,0.918256770902,1.34326200805,0.0,-4.60519907103,1.57350704912,-12.684373393,28.3754791268,-28.3352994684,0.0,897.795090901,-0.37678447731,4.31244609948,897.807596257
169,10796.3970153,-6.21058191772,0.392168796918,0.0,3.68913733454,1.80478853421,0.0,-5.24502978884,-1.24391049722,-12.52495048,28.3233134873,-28.3513741259,0.0,882.547048683,0.34940951799,30.7785292665,877.268195859
170,10526.383477,-7.28746258102,2.14571326392,0.0,5.60308137994,3.05661039914,0.0,-4.21793797479,6.15516941378,-13.1018376389,28.6434953354,-28.5857501521,0.0,897.899521576,-0.123260479754,2.76576129701,898.137236348
171,10239.9055397,-0.349444713243,2.10196479455,0.0,1.65199228487,5.7859647547,0.0,-0.180399717494,5.44426992306,-9.22101301003,28.7020365589,-28.6421678485,0.0,898.145167538,0.349113095393,4.35320379885,898.409706616
172,10685.7313127,-0.333703488236,-0.642356448651,0.0,1.31486086202,4.18660094732,0.0,1.03645568355,-1.92662723127,-13.794911744,28.2729960395,-27.9819173285,0.0,894.156461455,0.558956825415,14.6776356855,893.78042386
173,10616.4928672,3.20952768558,3.28385123033,0.0,4.26118529144,0.982167997984,0.0,2.83555678833,-0.77708959552,-13.3996093544,28.4241348557,-28.647663169,0.0,894.353552238,0.383292799486,94.8049816793,888.703379397
174,10708.0678914,1.84697334982,9.61556225809,0.0,1.98258170469,0.309891007752,0.0,0.175749191206,12.0724444057,-14.891861121,28.7621385719,-28.748530755,0.0,899.799530437,-0.540313623837,14.2883402906,900.281166616
175,10426.7961167,2.69501935456,4.41529695207,0.0,4.96839606858,0.175475659263,0.0,1.13161008729,-0.898355567248,-12.5824549548,28.4933018261,-28.6363693317,0.0,897.615502893,-0.43970519649,57.524858984,893.106604376
176,10547.8541903,2.44621933488,3.23337889121,0.0,1.18232520653,4.1454201632,0.0,2.85423718077,0.312849220371,-14.2382785214,28.6788168837,-28.625426036,0.0,899.753719708,0.0894882217055,8.31311073567,899.410932732
177,10793.6422912,2.45642983838,4.21440332851,0.0,1.20585993061,3.39008584063,0.0,2.99339797905,1.86440494653,-17.0416919527,28.6690178419,-28.5669698601,0.0,899.570022799,-0.45023315582,2.30173210394,900.262616267
178,10021.5741747,4.45425837571,8.71096813183,0.0,1.18132215771,0.239326780535,0.0,1.96137109094,11.838233898,-9.38632024075,28.7479779348,-28.7851159474,0.0,900.612470292,-0.160267064692,9.31019473903,899.893872657
179,10062.0856586,4.23419671939,8.06775069828,0.0,4.34150472393,3.37236375907,0.0,3.31467498458,11.5992205706,-9.77285786793,28.7068738697,-28.8032591749,0.0,899.991375857,0.480579932477,25.4106889075,898.70746256
180,10759.8001192,1.85852882948,3.54976330464,0.0,1.91896527842,3.52359676257,0.0,2.42726278269,0.0465051625787,-12.3633451555,28.622963408,-28.569178225,0.0,893.547037986,-0.0298290524414,12.4769952088,893.972955871
181,10482.8958447,0.499901861308,4.8405872586,0.0,0.312376118181,3.90429788735,0.0,0.610060572104,6.30178745135,-15.5562340344,28.3816431926,-27.8712667442,0.0,890.621500241,0.235051337965,3.32127493596,896.304765844
182,10289.3979277,2.70399014039,3.53381947963,0.0,2.3048780915,4.06014294058,0.0,2.41499926868,2.41038193576,-8.87860320549,28.5606736901,-28.6472138886,0.0,893.747974712,0.204721242542,63.1979639341,890.247196888
183,10491.7296943,0.140138591743,2.53466901106,0.0,0.714344419037,5.94442934253,0.0,-0.822617497554,2.82073853626,-10.4712036876,28.7140742675,-28.5571712387,0.0,897.69884254,0.503378053813,2.77574729685,898.922128722
184,10430.1188023,-2.9444234622,0.628449832842,0.0,5.36333818295,6.03253012562,0.0,-6.84004454514,1.13017386763,-14.1469855366,28.0246205217,-26.0818497384,0.0,850.981291572,0.286956888077,4.92991705664,889.553694636
185,10840.6801659,-3.98067465272,0.968220072923,0.0,2.65713640683,4.33547778359,0.0,-8.20307033331,2.29605160776,-11.8992598631,28.4442775135,-27.2233348995,0.0,856.386196551,0.252688162839,3.16088525512,889.153951644
186,10673.9830441,-3.15795144119,-0.412755488051,0.0,0.115893889654,0.280403403961,0.0,-7.39735910849,0.431838003397,-12.7008255399,27.2967266982,-25.4775377402,0.0,857.185197739,-0.290685194631,5.18462436539,891.345085481
187,10852.6733622,-1.10907256792,-2.09774623483,0.0,4.37624031006,6.23992866693,0.0,-1.48148039738,-1.27590693839,-14.10760914,24.7543107146,-21.5294566964,0.0,698.765711104,3.41476382889,36.0924858374,827.181731475
188,10969.6482822,-4.45361523622,-2.39422282998,0.0,2.24892696811,6.24631951197,0.0,-5.79257638739,-0.416839013369,-14.5852787012,28.7060140431,-28.2470857437,0.0,887.098771963,-0.841368022893,0.585812050044,897.4730916
189,10670.8454361,-4.11752408358,-2.25779238884,0.0,2.17152320717,0.349918647406,0.0,-4.5097727042,-0.526352174818,-14.3666547248,28.6788818293,-28.1118096617,0.0,886.267791638,0.22485357786,0.686330173262,897.856791411
190,10284.4951381,-2.74078225907,0.205848502362,0.0,5.69129266141,5.80560313632,0.0,-6.70490781207,1.84559332466,-13.9818211421,27.9460970564,-25.2016615047,0.0,842.400734732,0.191534941582,3.65281558209,890.861777894
191,10795.6709584,1.36881107656,0.0315069280299,0.0,4.50656753933,2.67451433445,0.0,2.23718875684,1.08078345058,-11.4646303191,28.5228227315,-28.3363353674,0.0,888.40146803,0.102947615883,18.290704121,893.303240514
192,10873.5629174,-0.580197867295,-0.984637059013,0.0,5.52209289126,3.18055420653,0.0,-0.0757104483958,1.50860209516,-14.715932512,28.4749416588,-27.6645767079,0.0,891.242574194,0.534376076942,4.3861116663,896.631889608
193,10657.9349451,-0.390922144591,-0.888078734345,0.0,0.204465118824,1.12728469918,0.0,-3.13262246209,-0.157764040761,-14.1791359676,27.2699642084,-24.8751159764,0.0,894.805295201,0.4433403016,2.12106180008,898.484442695
194,10406.267284,1.94038162199,0.640989905477,0.0,3.39988065112,4.62643487215,0.0,1.89139493752,2.73796778513,-12.4040439556,27.5858769921,-27.156816766,0.0,820.39403021,6.84877665141,142.496782484,846.302759582
195,10821.9040909,-2.28570086427,2.92789494718,0.0,3.48316578461,4.59590781374,0.0,-1.92448800892,6.09978948388,-12.7574256224,28.2741463181,-26.9834462546,0.0,823.070834277,-0.594078909362,13.8433379578,872.015769087
196,10872.3027746,1.43719703394,2.65412206228,0.0,1.92332244949,6.17880495099,0.0,0.870624771514,4.79628349497,-12.4243734999,28.669963012,-28.342850295,0.0,890.857483633,0.212207221167,3.35176486977,896.261501436
197,10791.2347848,1.78194358509,0.58541644163,0.0,2.81775106202,4.9628791452,0.0,-1.08044873388,1.80142971298,-12.7184988074,27.6518651886,-26.5248356451,0.0,831.142794189,2.11457401346,66.9443042769,860.48226775
198,10979.6617019,2.66776466115,1.86960493286,0.0,6.1555413011,5.0916729732,0.0,3.56246312103,-0.780091437211,-14.3111952406,28.5525201657,-27.8716980885,0.0,893.39288426,-0.44989961067,11.8386696019,896.823737838
199,10443.5925819,1.23503175483,1.44498744127,0.0,6.23964410425,0.651250142288,0.0,-1.03824678759,2.87719279844,-13.9808363693,27.8093075774,-25.2644955392,0.0,849.689065515,0.454973746408,4.48304616073,892.804177495
200,11144.3608071,2.07180021726,1.47529262738,0.0,6.03371422358,4.31879544368,0.0,2.68944355057,2.83495376153,-15.0223828892,28.2311006244,-27.2975997595,0.0,893.456563187,0.416939218533,1.74819081838,899.386951922
201,11020.3803256,-4.0006023387,0.895103958238,0.0,4.31326102688,3.33076340328,0.0,-2.3169238404,1.7118570945,-13.3043821031,28.6461262351,-25.6008354597,0.0,821.858615726,-0.0425731736984,0.960721643172,894.613459388
202,11010.6377451,-4.91198365894,0.642034941174,0.0,2.64690576359,3.76900472733,0.0,-2.05182233717,1.26554549797,-14.0723069971,28.6829846786,-26.3956311927,0.0,846.380997645,0.292433285949,0.942775690346,895.486598565
203,10470.9524999,-3.46884536969,0.747230420156,0.0,6.07848386647,2.98372912222,0.0,-1.51465427505,2.605981731,-13.6472019704,28.6933086372,-24.6970721511,0.0,817.921636596,-0.558582318423,-0.174076594885,898.838526213
204,10869.6511554,0.229835640379,0.864721215602,0.0,0.19849507054,1.92802469911,0.0,-2.71783240219,2.74830079535,-13.8206757397,27.6798949375,-23.4577287424,0.0,822.925188045,0.232260711627,2.4447076664,894.522373694
205,11127.6565212,0.928628540741,1.60683660841,0.0,4.53298410279,0.0690339358928,0.0,1.06744472161,2.094866655,-15.3816781625,28.264480158,-24.8508585179,0.0,769.169567831,0.602969076724,12.3303979625,880.501484392
206,10583.1306893,2.29081369234,0.20627345801,0.0,1.40719474049,2.12274406986,0.0,-0.482070516535,0.0417487935277,-13.9027475186,27.1136485868,-24.2846314187,0.0,854.816901238,-0.196249861614,1.43235488064,897.695142427
207,10991.7145921,-3.29972012466,1.47611343596,0.0,0.519269544975,2.96127204931,0.0,-0.897300221872,2.52948530761,-15.7716675379,28.7210482916,-24.4104218818,0.0,796.579777676,0.531281111617,0.628800243735,898.880736996
